cache_size,block_size,associativity,write_back,write_allocate,miss_rate,total_cycle
65536,16,4,1,1,0.453424,9817535
65536,16,4,1,0,0.60457,9913014
65536,16,4,0,1,0.453424,9937435
65536,16,4,0,0,0.60457,9913114
65536,16,8,1,1,0.453424,9799835
65536,16,8,1,0,0.60457,9913014
65536,16,8,0,1,0.453424,9937435
65536,16,8,0,0,0.60457,9913114
65536,16,16,1,1,0.453424,9799835
65536,16,16,1,0,0.60457,9913014
65536,16,16,0,1,0.453424,9937435
65536,16,16,0,0,0.60457,9913114
65536,16,32,1,1,0.453424,9799835
65536,16,32,1,0,0.60457,9913014
65536,16,32,0,1,0.453424,9937435
65536,16,32,0,0,0.60457,9913114
65536,32,1,1,1,0.227004,4935918
65536,32,1,1,0,0.453621,7478703
65536,32,1,0,1,0.227004,7516218
65536,32,1,0,0,0.453621,7478803
65536,32,2,1,1,0.226746,4991060
65536,32,2,1,0,0.453449,7475931
65536,32,2,0,1,0.226746,7512660
65536,32,2,0,0,0.453449,7476031
65536,32,4,1,1,0.226746,4991160
65536,32,4,1,0,0.453449,7475931
65536,32,4,0,1,0.226746,7512660
65536,32,4,0,0,0.453449,7476031
65536,32,8,1,1,0.226746,4982260
65536,32,8,1,0,0.453449,7475931
65536,32,8,0,1,0.226746,7512660
65536,32,8,0,0,0.453449,7476031
65536,32,16,1,1,0.226746,4982260
65536,32,16,1,0,0.453449,7475931
65536,32,16,0,1,0.226746,7512660
65536,32,16,0,0,0.453449,7476031
65536,32,32,1,1,0.226746,4982260
65536,32,32,1,0,0.453449,7475931
65536,32,32,0,1,0.226746,7512660
65536,32,32,0,0,0.453449,7476031
65536,64,1,1,1,0.113956,2558133
65536,64,1,1,0,0.378241,6262982
65536,64,1,0,1,0.113956,6307833
65536,64,1,0,0,0.378241,6263382
65536,64,2,1,1,0.113404,2577723
65536,64,2,1,0,0.377873,6257042
65536,64,2,0,1,0.113404,6300323
65536,64,2,0,0,0.377873,6257442
65536,64,4,1,1,0.113404,2577823
65536,64,4,1,0,0.377873,6257042
65536,64,4,0,1,0.113404,6300323
65536,64,4,0,0,0.377873,6257442
65536,64,8,1,1,0.113404,2573323
65536,64,8,1,0,0.377873,6257042
65536,64,8,0,1,0.113404,6300323
65536,64,8,0,0,0.377873,6257442
65536,64,16,1,1,0.113404,2573323
65536,64,16,1,0,0.377873,6257042
65536,64,16,0,1,0.113404,6300323
65536,64,16,0,0,0.377873,6257442
65536,64,32,1,1,0.113404,2573323
65536,64,32,1,0,0.377873,6257042
65536,64,32,0,1,0.113404,6300323
65536,64,32,0,0,0.377873,6257442
65536,128,1,1,1,0.0578651,1377370
65536,128,1,1,0,0.340843,5659874
65536,128,1,0,1,0.0578651,5709470
65536,128,1,0,0,0.340843,5660374
65536,128,2,1,1,0.0567233,1370756
65536,128,2,1,0,0.340082,5647498
65536,128,2,0,1,0.0567233,5694056
65536,128,2,0,0,0.340082,5648098
65536,128,4,1,1,0.0567233,1370856
65536,128,4,1,0,0.340082,5647498
65536,128,4,0,1,0.0567233,5694056
65536,128,4,0,0,0.340082,5648098
65536,128,8,1,1,0.0567233,1368556
